,wavelength,flux,flux_error
144,5.01560009244713,2.757404068841363,0.0042086462934004575
145,5.01640009242692,2.7685276498900038,0.0044560294630969005
146,5.017200092406711,2.7560283194520645,0.0043761267240426845
147,5.018000092386501,2.747668762146087,0.004198714587217438
148,5.018800092366291,2.740477608436649,0.0038914438263906365
149,5.0196000923460815,2.7430960522189256,0.0037094981510174575
150,5.020400092325872,2.7397243019401962,0.003778327127681521
151,5.021200092305662,2.740652174724947,0.0041542977158778365
152,5.022000092285452,2.7434872645762494,0.004472906406092616
153,5.022800092265243,2.7507422800148578,0.004397914092142457
154,5.023600092245033,2.746261839546189,0.004120082951380576
155,5.024400092224823,2.7437965667483075,0.003740587680841231
156,5.025200092204614,2.7442318980701725,0.0036076531115425445
157,5.026000092184404,2.741112618628683,0.0037854152975014626
158,5.026800092164194,2.7498453088267083,0.004182792240505804
159,5.0276000921439845,2.7440911212152104,0.004394286533727448
160,5.028400092123775,2.760677482013543,0.004272036341929336
161,5.029200092103565,2.763123218381809,0.003914275021779029
162,5.030000092083355,2.747391650591146,0.003592653766037466
163,5.030800092063146,2.747303065645115,0.0035957903732726708
164,5.031600092042936,2.7424063479438443,0.0038921139278149833
165,5.032400092022726,2.741709870468864,0.004237556253085947
166,5.033200092002517,2.744030171233553,0.004435531862004603
167,5.034000091982307,2.7366902778961735,0.004217259240440995
168,5.034800091962097,2.735527800635082,0.003784667514398049
169,5.0356000919418875,2.731174288358356,0.00358127920548518
170,5.036400091921678,2.7435898710806663,0.0036938675007726534
171,5.037200091901468,2.7411346212518914,0.003970986170496116
172,5.038000091881258,2.7309960881560906,0.004245436968819157
173,5.038800091861049,2.7362108527824365,0.004472345420441549
174,5.039600091840839,2.7308475601594475,0.004250024217549805
175,5.040400091820629,2.7370912695227494,0.0038916639577943053
176,5.04120009180042,2.737963362327371,0.003767530511284801
177,5.04200009178021,2.7303025554643403,0.0038038844728174263
178,5.04280009176,2.724306057941389,0.0039344924890886675
179,5.0436000917397905,2.7251047063560327,0.00412929343505645
180,5.044400091719581,2.7251635764044924,0.004313716254830575
181,5.045200091699371,2.7286043749742106,0.004268680735178364
182,5.046000091679161,2.7250019416962514,0.004020511347400257
183,5.046800091658952,2.715125624990156,0.003926517084602423
184,5.047600091638742,2.714072546908336,0.003903144442274706
185,5.048400091618532,2.6986482892635446,0.003916188635856048
186,5.049200091598323,2.690471292360837,0.004004406824992786
187,5.050000091578113,2.693094221146498,0.004133789453357459
188,5.050800091557903,2.698485308971521,0.0041851388448822125
189,5.0516000915376935,2.729980365659695,0.004165951573545428
190,5.052400091517484,2.732736060394348,0.0040394227846460564
191,5.053200091497274,2.7374199175363647,0.003942762950204119
192,5.054000091477064,2.7402247466665957,0.0039284142255323765
193,5.054800091456855,2.7287142479341546,0.00394251964528999
194,5.055600091436645,2.7153434535472214,0.004111396969391651
195,5.056400091416435,2.6992195655809716,0.00423836570625666
196,5.057200091396226,2.708752296026881,0.004274250170313882
197,5.058000091376016,2.70804853876624,0.004116796006658079
198,5.058800091355806,2.7057854002170987,0.003924940076329693
199,5.0596000913355965,2.710735206639727,0.003814323618105449
200,5.060400091315387,2.702701474007152,0.0037714350496866303
201,5.061200091295177,2.694799696610858,0.00403398832877545
202,5.062000091274967,2.6933693192751575,0.004303587405939214
203,5.062800091254758,2.7007525709483793,0.004396683330701907
204,5.063600091234548,2.696700179071416,0.004291903900677209
205,5.064400091214338,2.7130014540804783,0.004006846049806623
206,5.065200091194129,2.718665418941271,0.003726887655399554
207,5.066000091173919,2.720958401697079,0.0036959567400206366
208,5.066800091153709,2.7197149952660418,0.003973138379428499
209,5.0676000911334995,2.7110439979710104,0.004338745645669723
210,5.06840009111329,2.7038158695619203,0.004467829731767873
211,5.06920009109308,2.695214568983702,0.004440552371347432
212,5.07000009107287,2.686347054283571,0.004071788700743941
213,5.070800091052661,2.682260431947348,0.0036957487540622467
214,5.071600091032451,2.6882854798064892,0.003624277729775649
215,5.072400091012241,2.6837700434050697,0.003857972647137773
216,5.073200090992032,2.6755044560115144,0.004185154252636831
217,5.074000090971822,2.683251082596148,0.004315824329586718
218,5.074800090951612,2.6788427739939915,0.004321813887398938
219,5.0756000909314025,2.6786175368934586,0.0040811348060906015
220,5.076400090911193,2.682166805522192,0.0037833794275889615
221,5.077200090890983,2.691253545500047,0.003696003282888099
222,5.078000090870773,2.7070917345964345,0.003918163886136364
223,5.078800090850564,2.711111002875565,0.004253323134787386
224,5.079600090830354,2.7031003426436864,0.004289699028770517
225,5.080400090810144,2.70013229785682,0.004124904534971038
226,5.081200090789935,2.6779108565895813,0.003923144640449984
227,5.082000090769725,2.670957114885261,0.0038282044385696654
228,5.082800090749515,2.6680613049048567,0.0037333578206109256
229,5.0836000907293055,2.6675158811444013,0.0039174633377911374
230,5.084400090709096,2.668441890809504,0.004222472462996821
231,5.085200090688886,2.6698310963825955,0.004230703495131052
232,5.086000090668676,2.6750137283392195,0.003986628060072791
233,5.086800090648467,2.665945117246089,0.003777852297294388
234,5.087600090628257,2.6666771876819912,0.003837202207022768
235,5.088400090608047,2.6603708322818362,0.003859856264629883
236,5.089200090587838,2.6531704163322942,0.003951229835025426
237,5.090000090567628,2.647186087672988,0.004162521930838827
238,5.090800090547418,2.6694943180972692,0.00424246449415724
239,5.0916000905272085,2.6673942862026236,0.003984542521977914
240,5.092400090506999,2.6672133566840706,0.003719602001115349
241,5.093200090486789,2.6952266599181627,0.003782883414239741
242,5.094000090466579,2.699198139898982,0.003995178760939249
243,5.09480009044637,2.671993773384881,0.0041038630653413176
244,5.09560009042616,2.65723134790752,0.004164640400693566
245,5.09640009040595,2.6481268183729587,0.0040804223291984396
246,5.097200090385741,2.6505819936122528,0.00387065794287996
247,5.098000090365531,2.642258838507068,0.0036390574958286496
248,5.098800090345321,2.6368936547126145,0.0035883391152649532
249,5.0996000903251115,2.6403331231764304,0.0038397629198050546
250,5.100400090304902,2.650294171259141,0.0042370904879179315
251,5.101200090284692,2.6547544256511215,0.004336870377594632
252,5.102000090264482,2.650823849203989,0.00409691446353187
253,5.102800090244273,2.6457618345095733,0.0038134243800964523
254,5.103600090224063,2.647716928456163,0.0035755672701901216
255,5.104400090203853,2.655195365287264,0.003499697844983175
256,5.105200090183644,2.6488782796737977,0.003656997084851941
257,5.106000090163434,2.6462641406567817,0.004030669364868082
258,5.106800090143224,2.660557794441582,0.004409539443172265
259,5.1076000901230145,2.6390743155878083,0.004234392657230274
260,5.108400090102805,2.6443669491026016,0.003923302524694485
261,5.109200090082595,2.63400059753438,0.0036544726295076415
262,5.110000090062385,2.632517219606157,0.0034983055669338624
263,5.110800090042176,2.6264849977651887,0.0035172626442919316
264,5.111600090021966,2.6192429334145984,0.003739831496036468
265,5.112400090001756,2.6114712967315685,0.0039635778133511835
266,5.113200089981547,2.611312955633922,0.0040813327232433055
267,5.114000089961337,2.604556357996299,0.004018293867484247
268,5.114800089941127,2.6084168412101527,0.0038393233270457095
269,5.1156000899209175,2.603681721069843,0.0036474702664185737
270,5.116400089900708,2.602803910297817,0.003615923938305816
271,5.117200089880498,2.613395547943825,0.0037248490329827725
272,5.118000089860288,2.617703783758413,0.0038220613236313794
273,5.118800089840079,2.6147538133687394,0.003795457830384138
274,5.119600089819869,2.6085442354468085,0.003808608409843433
275,5.120400089799659,2.5894306663110416,0.003855510622118238
276,5.12120008977945,2.5704849174680695,0.003808912200489163
277,5.12200008975924,2.5508235888437594,0.003730586732357242
278,5.12280008973903,2.539911718621133,0.003771641068897725
279,5.1236000897188205,2.527698313709319,0.0037647378420945076
280,5.124400089698611,2.520405514148271,0.003599628080418851
281,5.125200089678401,2.5075141698218966,0.003468835508788543
282,5.126000089658191,2.4882886224924867,0.0034501772293057884
283,5.126800089637982,2.4752588703584824,0.0036266008808017087
284,5.127600089617772,2.450110234513053,0.003694588971487478
285,5.128400089597562,2.442182514409115,0.0037370568965721714
286,5.129200089577353,2.447824324856558,0.0038290403510961896
287,5.130000089557143,2.4654515952411233,0.0036378134061954793
288,5.130800089536933,2.4936133284964948,0.0034365769562945147
289,5.1316000895167235,2.514583669943249,0.0033470427625583794
290,5.132400089496514,2.530999437366454,0.0034335165305736867
291,5.133200089476304,2.5498123947134004,0.0037596800249753565
292,5.134000089456094,2.562482534326779,0.003995814087234875
293,5.134800089435885,2.5606181153161707,0.004100377450201213
294,5.135600089415675,2.5585403438142715,0.00395312769745531
295,5.136400089395465,2.554513778432298,0.003656940248819917
296,5.137200089375256,2.5554321593391243,0.003396105069459752
297,5.138000089355046,2.563146463741531,0.003349565446690471
298,5.138800089334836,2.56428423823768,0.0035178273932872013
299,5.1396000893146265,2.5691127990104428,0.0038570740658222346
300,5.140400089294417,2.575197661989573,0.004253464382630541
301,5.141200089274207,2.5969877760796485,0.00425856986945128
302,5.142000089253997,2.5997664978655086,0.003912053251844627
303,5.142800089233788,2.604977593337515,0.003586099425057281
304,5.143600089213578,2.6039714698499496,0.0033656498108553643
305,5.144400089193368,2.6048869889375226,0.0033464075542024873
306,5.145200089173159,2.6053864538719624,0.0035571752735878478
307,5.146000089152949,2.6004006248711518,0.004000894894337814
308,5.146800089132739,2.594769870978205,0.004288914014085251
309,5.1476000891125295,2.5979530029945983,0.004236242402947722
310,5.14840008909232,2.597883911470272,0.00388721135196769
311,5.14920008907211,2.6009650993955,0.0036064537380432983
312,5.1500000890519,2.6032785071381053,0.003410517377329842
313,5.150800089031691,2.6207328672129475,0.0033863505641933077
314,5.151600089011481,2.636319496678173,0.0036596537035720944
315,5.152400088991271,2.6013581408002255,0.0040373313013581345
316,5.153200088971062,2.5846261077211343,0.004177028775617074
317,5.154000088950852,2.5833401392383184,0.004061723873573375
318,5.154800088930642,2.594316044904222,0.0039561250183383105
319,5.1556000889104325,2.6148969793699663,0.0037999680611380295
320,5.156400088890223,2.6329761896297366,0.0036416768749387277
321,5.157200088870013,2.635656858547833,0.0035947892523229795
322,5.158000088849803,2.612472493269798,0.0036863062831094355
323,5.158800088829594,2.6127339765081516,0.003953666056895162
324,5.159600088809384,2.6064199740170757,0.003950960494279884
325,5.160400088789174,2.601698762806823,0.0038678637280755526
326,5.161200088768965,2.5971259243398825,0.003862461046993985
327,5.162000088748755,2.588778554390153,0.003902913778186578
328,5.162800088728545,2.583180588541141,0.0038228284258101284
329,5.1636000887083355,2.585986650406167,0.003779694882468925
330,5.164400088688126,2.590395089668902,0.003910002358976412
331,5.165200088667916,2.59375808361461,0.003894383206086619
332,5.166000088647706,2.5984557665942027,0.0037654322855054613
333,5.166800088627497,2.5991093410877046,0.003646179016450749
334,5.167600088607287,2.593097898633178,0.0036256735176718223
335,5.168400088587077,2.5834908349566894,0.0037801118884184864
336,5.169200088566868,2.579538493321192,0.003978871254147223
337,5.170000088546658,2.578483436989142,0.004088438008432004
338,5.170800088526448,2.5791124640273653,0.004134081233580484
339,5.1716000885062385,2.5774092868539475,0.003974358222306215
340,5.172400088486029,2.58794483167956,0.0036596000329392757
341,5.173200088465819,2.5931449097555355,0.0035360044847284624
342,5.174000088445609,2.591331738006647,0.0034827918081871407
343,5.1748000884254,2.592180812219155,0.0035927631685039904
344,5.17560008840519,2.588848503300043,0.0038853496626829387
345,5.17640008838498,2.5830671248251185,0.004270529319117114
346,5.177200088364771,2.5740357834966625,0.004399946930293677
347,5.178000088344561,2.5752952611082263,0.004108978430064134
348,5.178800088324351,2.575199924242359,0.0037709978180161703
349,5.1796000883041415,2.578532821629282,0.003574695773995334
350,5.180400088283932,2.5827634233582786,0.0035135158733399655
351,5.181200088263722,2.583101991070034,0.003538265112856577
352,5.182000088243512,2.5859636825930115,0.0036803940463173107
353,5.182800088223303,2.586468489486474,0.004052488885032905
354,5.183600088203093,2.5879054114183533,0.004327463231998609
355,5.184400088182883,2.580547930559482,0.004237768358236833
356,5.185200088162674,2.5743564438966766,0.003887026755814805
357,5.186000088142464,2.5695482324495913,0.003629410773720804
358,5.186800088122254,2.5771298494828314,0.00359334713245255
359,5.1876000881020445,2.5831406689798238,0.0035909424197084375
360,5.188400088081835,2.5807473375346333,0.003651155008713571
361,5.189200088061625,2.580285589261964,0.0038105852691073493
362,5.190000088041415,2.5835392652806193,0.003965681061891452
363,5.190800088021206,2.574088517643645,0.003954162220265703
364,5.191600088000996,2.5612070586093143,0.003915101333643762
365,5.192400087980786,2.5522367920324225,0.003761401156487948
366,5.193200087960577,2.5558217301757784,0.0036557956512555828
367,5.194000087940367,2.558133794383074,0.0036970243302431502
368,5.194800087920157,2.558799009916276,0.003726006367597635
369,5.1956000878999475,2.564275680910254,0.003800481346595078
370,5.196400087879738,2.569891840294637,0.003774842665847829
371,5.197200087859528,2.5676743750702484,0.0036628019392251194
372,5.198000087839318,2.5738024385311613,0.0036175179136905345
373,5.198800087819109,2.568510873454193,0.003721060962476855
374,5.199600087798899,2.564444813062259,0.0038221650807845984
375,5.200400087778689,2.561165701965037,0.0038347046079723257
376,5.20120008775848,2.552860137796534,0.003910223403107385
377,5.20200008773827,2.556282484242133,0.00394495262730212
378,5.20280008771806,2.552079639497727,0.003809386072212342
379,5.2036000876978505,2.5628678756475964,0.00359625553444474
380,5.204400087677641,2.5617130339659555,0.0033995671777683877
381,5.205200087657431,2.559545809145381,0.00335975485141823
382,5.206000087637221,2.559447123348458,0.003515253699624512
383,5.206800087617012,2.5503518361227733,0.003801701307986551
384,5.207600087596802,2.5419817580415183,0.003986450337235238
385,5.208400087576592,2.5372473437182994,0.004110177675116192
386,5.209200087556383,2.534279620207304,0.003992160605738505
387,5.210000087536173,2.539232845848753,0.003730191579597899
388,5.210800087515963,2.54437065496747,0.0034343139597719976
389,5.2116000874957535,2.549218223554365,0.0032572291429309643
390,5.212400087475544,2.552642169591257,0.003256178606886621
391,5.213200087455334,2.553550299731022,0.0034211300641883496
392,5.214000087435124,2.5536270424706937,0.003738791194518626
393,5.214800087414915,2.554459685020107,0.0041081517814550534
394,5.215600087394705,2.543470131084997,0.00426483782475145
395,5.216400087374495,2.537402160473054,0.004085723368586914
396,5.217200087354286,2.5323401100001934,0.0037592226107398853
397,5.218000087334076,2.5353808854889666,0.0034370043772182636
398,5.218800087313866,2.5404776695830282,0.003258137855328134
399,5.2196000872936565,2.545515330210915,0.003253038017543786
400,5.220400087273447,2.5461573249198772,0.003397005453185942
401,5.221200087253237,2.5492181599191683,0.0037008999457800226
402,5.222000087233027,2.5554971359710246,0.0039651616303630205
403,5.222800087212818,2.544589885545968,0.004116215218049279
404,5.223600087192608,2.5410653431584604,0.004133262025737741
405,5.224400087172398,2.53107359663974,0.0038898528849390054
406,5.225200087152189,2.5258611302051635,0.003588856363324395
407,5.226000087131979,2.5245734691593977,0.003388806880849018
408,5.226800087111769,2.521004802687414,0.00332894492659888
409,5.2276000870915595,2.5330363608479636,0.003437125592080678
410,5.22840008707135,2.5433848024878762,0.0036686368946657498
411,5.22920008705114,2.5500812767089953,0.0038225469103012827
412,5.2300000870309304,2.5406584005679207,0.0039056201465122167
413,5.230800087010721,2.5370717858399447,0.003973543806831314
414,5.231600086990511,2.529367421528182,0.003982341581557919
415,5.232400086970301,2.5253896916735252,0.003827734721278607
416,5.233200086950092,2.5125008796630195,0.003609411454538946
417,5.234000086929882,2.5114829744439535,0.0035209920229455276
418,5.234800086909672,2.5176871842556867,0.0035521973944330795
419,5.2356000868894625,2.5187748220079507,0.003611344826174513
420,5.236400086869253,2.5280083897615477,0.0036227958438831815
421,5.237200086849043,2.5270233266623197,0.00366677252380927
422,5.2380000868288334,2.5334382462708893,0.0037283944845710043
423,5.238800086808624,2.537352564207314,0.003760992489778033
424,5.239600086788414,2.5393464291098566,0.0038241271222063744
425,5.240400086768204,2.5425718119873277,0.003864666359277833
426,5.241200086747995,2.523146990133349,0.003779086994335752
427,5.242000086727785,2.512645844280499,0.003744058578222283
428,5.242800086707575,2.509492214670409,0.003658429461966079
429,5.2436000866873655,2.5144589844382454,0.003534693251724007
430,5.244400086667156,2.5195119038942853,0.0035044123801703697
431,5.245200086646946,2.5243737640592183,0.0035046783356954725
432,5.2460000866267364,2.5329676407205333,0.0035319673092908755
433,5.246800086606527,2.517342075206835,0.003586775598011552
434,5.247600086586317,2.5160729426067987,0.003679063309827524
435,5.248400086566107,2.5107029747937974,0.0038448055229081436
436,5.249200086545898,2.5023528888466524,0.003919524413103462
437,5.250000086525688,2.494016066746546,0.0037877252330069796
438,5.250800086505478,2.4936848642809872,0.0036126503601731415
439,5.2516000864852685,2.4993342932788973,0.0034876556088350333
440,5.252400086465059,2.502258315164659,0.0033959630861219374
441,5.253200086444849,2.5105201665940617,0.003337947487776268
442,5.2540000864246394,2.5120655038022237,0.0034044422983798956
443,5.25480008640443,2.5086844606202483,0.0035469680732817454
444,5.25560008638422,2.4998648448926373,0.0036704197901653197
445,5.25640008636401,2.496001796431881,0.003768759155381595
446,5.257200086343801,2.4878103729111354,0.003842875345899117
447,5.258000086323591,2.482801497901177,0.0038107336474932792
448,5.258800086303381,2.4884272475492972,0.003687271935822046
449,5.2596000862831715,2.4897160742752686,0.003518808994057611
450,5.260400086262962,2.501093994288969,0.0033788845811046097
451,5.261200086242752,2.498596062486963,0.0032898951307221
452,5.2620000862225424,2.5034696517267996,0.003353335321155118
453,5.262800086202333,2.498883019194306,0.003527487807818622
454,5.263600086182123,2.5025905989274286,0.0036715815156016583
455,5.264400086161913,2.4939753389941672,0.003665635302715271
456,5.265200086141704,2.4849316383575935,0.0036371183430721804
457,5.266000086121494,2.480050330395269,0.003709558724573985
458,5.266800086101284,2.4764978597983704,0.0037600286505162935
459,5.2676000860810746,2.4852628331744997,0.0036668072061443032
460,5.268400086060865,2.4828882472936384,0.003429251447140852
461,5.269200086040655,2.4950468239118857,0.003341710360199381
462,5.2700000860204455,2.4944812568982573,0.003378929600956495
463,5.270800086000236,2.496864962303069,0.00352202519107095
464,5.271600085980026,2.489204182613004,0.003609096556366944
465,5.272400085959816,2.4892288616440523,0.0035909252890859566
466,5.273200085939607,2.4838492776205037,0.003549421532508082
467,5.274000085919397,2.4771441308498034,0.003554572143362438
468,5.274800085899187,2.477395830716272,0.0035982706774921364
469,5.2756000858789776,2.4772968421610417,0.0035987322210137345
470,5.276400085858768,2.484560468776404,0.0035729227534319072
471,5.277200085838558,2.4796935684597603,0.0034922744341948056
472,5.2780000858183485,2.490959787602759,0.003496002425071594
473,5.278800085798139,2.4858622251839986,0.0035077504321138994
474,5.279600085777929,2.488611424633388,0.003518121664974588
475,5.280400085757719,2.4882999527020035,0.0035656957125920403
476,5.28120008573751,2.4808272148931594,0.0035543452931905586
477,5.2820000857173,2.474870191820654,0.0035389560516846767
478,5.28280008569709,2.4729527550461503,0.003507811976901033
479,5.2836000856768806,2.480316528208145,0.003451864983502153
480,5.284400085656671,2.475169316956742,0.0034513390506723004
481,5.285200085636461,2.4834765021690366,0.003570886061338778
482,5.2860000856162515,2.4792466297509117,0.003626715714606169
483,5.286800085596042,2.4832158801143693,0.003578317289393429
484,5.287600085575832,2.4776640924607167,0.003521740971138639
485,5.288400085555622,2.4764221602345855,0.0035383730521753465
486,5.289200085535413,2.475464593031984,0.0036043738615969935
487,5.290000085515203,2.4677978328511685,0.0036218004999956466
488,5.290800085494993,2.4691499740838756,0.003551637201528265
489,5.2916000854747836,2.464951289112322,0.0033986039784966097
490,5.292400085454574,2.4809847729629606,0.003380475024361586
491,5.293200085434364,2.476536945951287,0.003395921649390518
492,5.2940000854141545,2.4808758223117966,0.003453012403709724
493,5.294800085393945,2.473575617193013,0.0034942629145412836
494,5.295600085373735,2.474720724074368,0.003582541742444183
495,5.296400085353525,2.4656245951053597,0.0036407898048654054
496,5.297200085333316,2.474911653949939,0.003696602647497655
497,5.298000085313106,2.4989866579267064,0.0038006139461783544
498,5.298800085292896,2.5205926868554034,0.0038022572279990644
